Date,n-transactions-total
9/2/2019,450660388
9/3/2019,450660388
9/4/2019,451644190
9/5/2019,451644190
9/6/2019,451644190
9/7/2019,452685067
9/8/2019,452685067
9/9/2019,452685067
9/10/2019,453605463
9/11/2019,453605463
9/12/2019,453605463
9/13/2019,454620184
9/14/2019,454620184
9/15/2019,454620184
9/16/2019,455502894
9/17/2019,455502894
9/18/2019,455502894
9/19/2019,456557411
9/20/2019,456557411
9/21/2019,456557411
9/22/2019,457580421
9/23/2019,457580421
9/24/2019,457580421
9/25/2019,458540193
9/26/2019,458540193
9/27/2019,458540193
9/28/2019,459546722
9/29/2019,459546722
9/30/2019,459546722
10/1/2019,460459430
10/2/2019,460459430
10/3/2019,460459430
10/4/2019,461449958
10/5/2019,461449958
10/6/2019,461449958
10/7/2019,462388900
10/8/2019,462388900
10/9/2019,462388900
10/10/2019,463367125
10/11/2019,463367125
10/12/2019,463367125
10/13/2019,464359792
10/14/2019,464359792
10/15/2019,464359792
10/16/2019,465283607
10/17/2019,465283607
10/18/2019,465283607
10/19/2019,466295480
10/20/2019,466295480
10/21/2019,466295480
10/22/2019,467241350
10/23/2019,467241350
10/24/2019,467241350
10/25/2019,468235588
10/26/2019,468235588
10/27/2019,468235588
10/28/2019,469126404
10/29/2019,469126404
10/30/2019,469126404
10/31/2019,470055810
11/1/2019,470055810
11/2/2019,470055810
11/3/2019,470953049
11/4/2019,470953049
11/5/2019,471890825
11/6/2019,471890825
11/7/2019,471890825
11/8/2019,472841904
11/9/2019,472841904
11/10/2019,472841904
11/11/2019,473774076
11/12/2019,473774076
11/13/2019,473774076
11/14/2019,474744608
11/15/2019,474744608
11/16/2019,474744608
11/17/2019,475617345
11/18/2019,475617345
11/19/2019,475617345
11/20/2019,476570762
11/21/2019,476570762
11/22/2019,476570762
11/23/2019,477512144
11/24/2019,477512144
11/25/2019,477512144
11/26/2019,478379400
11/27/2019,478379400
11/28/2019,478379400
11/29/2019,479318299
11/30/2019,479318299
12/1/2019,479318299
12/2/2019,480184674
12/3/2019,480184674
12/4/2019,480184674
12/5/2019,481170589
12/6/2019,481170589
12/7/2019,481170589
12/8/2019,482048438
12/9/2019,482048438
12/10/2019,482048438
12/11/2019,482975074
12/12/2019,482975074
12/13/2019,482975074
12/14/2019,483903832
12/15/2019,483903832
12/16/2019,483903832
12/17/2019,484811929
12/18/2019,484811929
12/19/2019,484811929
12/20/2019,485778828
12/21/2019,485778828
12/22/2019,485778828
12/23/2019,486676926
12/24/2019,486676926
12/25/2019,486676926
12/26/2019,487507795
12/27/2019,487507795
12/28/2019,487507795
12/29/2019,488408114
12/30/2019,488408114
12/31/2019,488408114
1/1/2020,489274895
1/2/2020,489274895
1/3/2020,489274895
1/4/2020,490176938
1/5/2020,490176938
1/6/2020,490176938
1/7/2020,491108037
1/8/2020,491108037
1/9/2020,491108037
1/10/2020,492078809
1/11/2020,492078809
1/12/2020,492078809
1/13/2020,492962592
1/14/2020,492962592
1/15/2020,492962592
1/16/2020,493967843
1/17/2020,493967843
1/18/2020,493967843
1/19/2020,494863133
1/20/2020,494863133
1/21/2020,494863133
1/22/2020,495819165
1/23/2020,495819165
1/24/2020,495819165
1/25/2020,496750535
1/26/2020,496750535
1/27/2020,496750535
1/28/2020,497630786
1/29/2020,497630786
1/30/2020,497630786
1/31/2020,498638286
2/1/2020,498638286
2/2/2020,498638286
2/3/2020,499563560
2/4/2020,499563560
2/5/2020,499563560
2/6/2020,500557417
2/7/2020,500557417
2/8/2020,500557417
2/9/2020,501527013
2/10/2020,501527013
2/11/2020,501527013
2/12/2020,502535380
2/13/2020,502535380
2/14/2020,502535380
2/15/2020,503524815
2/16/2020,503524815
2/17/2020,503524815
2/18/2020,504488695
2/19/2020,504488695
2/20/2020,504488695
2/21/2020,505479288
2/22/2020,505479288
2/23/2020,505479288
2/24/2020,506397763
2/25/2020,506397763
2/26/2020,506397763
2/27/2020,507401128
2/28/2020,507401128
2/29/2020,507401128
3/1/2020,508387735
3/2/2020,508387735
3/3/2020,508387735
3/4/2020,509429241
3/5/2020,509429241
3/6/2020,509429241
3/7/2020,510432934
3/8/2020,510432934
3/9/2020,510432934
3/10/2020,510432934
3/11/2020,511412827
3/12/2020,511412827
3/13/2020,511412827
3/14/2020,512327013
3/15/2020,512327013
3/16/2020,512327013
3/17/2020,513100181
3/18/2020,513100181
3/19/2020,513100181
3/20/2020,513876174
3/21/2020,513876174
3/22/2020,513876174
3/23/2020,514615625
3/24/2020,514615625
3/25/2020,514615625
3/26/2020,515371224
3/27/2020,515371224
3/28/2020,515371224
3/29/2020,516180375
3/30/2020,516180375
3/31/2020,516180375
4/1/2020,516981158
4/2/2020,516981158
4/3/2020,516981158
4/4/2020,517840235
4/5/2020,517840235
4/6/2020,517840235
4/7/2020,518615989
4/8/2020,518615989
4/9/2020,518615989
4/10/2020,519501748
4/11/2020,519501748
4/12/2020,519501748
4/13/2020,520266220
4/14/2020,520266220
4/15/2020,520266220
4/16/2020,521163188
4/17/2020,521163188
4/18/2020,521163188
4/19/2020,522059431
4/20/2020,522059431
4/21/2020,522059431
4/22/2020,522934355
4/23/2020,522934355
4/24/2020,522934355
4/25/2020,523861501
4/26/2020,523861501
4/27/2020,523861501
4/28/2020,524705940
4/29/2020,524705940
4/30/2020,524705940
5/1/2020,525683053
5/2/2020,525683053
5/3/2020,525683053
5/4/2020,526591587
5/5/2020,526591587
5/6/2020,526591587
5/7/2020,527580368
5/8/2020,527580368
5/9/2020,527580368
5/10/2020,528558865
5/11/2020,528558865
5/12/2020,528558865
5/13/2020,529496689
5/14/2020,529496689
5/15/2020,529496689
5/16/2020,530372998
5/17/2020,530372998
5/18/2020,530372998
5/19/2020,531180506
5/20/2020,531180506
5/21/2020,531180506
5/22/2020,532032847
5/23/2020,532032847
5/24/2020,532032847
5/25/2020,532797092
5/26/2020,532797092
5/27/2020,532797092
5/28/2020,533650634
5/29/2020,533650634
5/30/2020,533650634
5/31/2020,534517836
6/1/2020,534517836
6/2/2020,534517836
6/3/2020,535388210
6/4/2020,535388210
6/5/2020,535388210
6/6/2020,536347920
6/7/2020,536347920
6/8/2020,536347920
6/9/2020,537201669
6/10/2020,537201669
6/11/2020,537201669
6/12/2020,538187853
6/13/2020,538187853
6/14/2020,538187853
6/15/2020,539060238
6/16/2020,539060238
6/17/2020,539060238
6/18/2020,540030541
6/19/2020,540030541
6/20/2020,540030541
6/21/2020,540942076
6/22/2020,540942076
6/23/2020,540942076
6/24/2020,541857621
6/25/2020,541857621
6/26/2020,541857621
6/27/2020,542812617
6/28/2020,542812617
6/29/2020,542812617
6/30/2020,543668636
7/1/2020,543668636
7/2/2020,543668636
7/3/2020,544690320
7/4/2020,544690320
7/5/2020,544690320
7/6/2020,545584401
7/7/2020,545584401
7/8/2020,545584401
7/9/2020,546617219
7/10/2020,546617219
7/11/2020,546617219
7/12/2020,547632915
7/13/2020,547632915
7/14/2020,547632915
7/15/2020,548583955
7/16/2020,548583955
7/17/2020,548583955
7/18/2020,549540245
7/19/2020,549540245
7/20/2020,549540245
7/21/2020,550438348
7/22/2020,550438348
7/23/2020,550438348
7/24/2020,551451827
7/25/2020,551451827
7/26/2020,551451827
7/27/2020,552413875
7/28/2020,552413875
7/29/2020,552413875
7/30/2020,553442577
7/31/2020,553442577
8/1/2020,553442577
8/2/2020,554422556
8/3/2020,554422556
8/4/2020,554422556
8/5/2020,555373330
8/6/2020,555373330
8/7/2020,555373330
8/8/2020,556348629
8/9/2020,556348629
8/10/2020,556348629
8/11/2020,557209574
8/12/2020,557209574
8/13/2020,557209574
8/14/2020,558230773
8/15/2020,558230773
8/16/2020,558230773
8/17/2020,559196165
8/18/2020,559196165
8/19/2020,559196165
8/20/2020,560169336
8/21/2020,560169336
8/22/2020,560169336
8/23/2020,561127786
8/24/2020,561127786
8/25/2020,561127786
8/26/2020,562049916
8/27/2020,562049916
8/28/2020,562049916
8/29/2020,563055351
8/30/2020,563055351
8/31/2020,563055351
9/1/2020,563920688
9/2/2020,563920688
9/3/2020,563920688
9/4/2020,564925454
9/5/2020,564925454
9/6/2020,564925454
9/7/2020,565811414
9/8/2020,565811414
9/9/2020,565811414
9/10/2020,566786901
9/11/2020,566786901
9/12/2020,566786901
9/13/2020,567741366
9/14/2020,567741366
9/15/2020,567741366
9/16/2020,568683964
9/17/2020,568683964
9/18/2020,568683964
9/19/2020,569700045
9/20/2020,569700045
9/21/2020,569700045
9/22/2020,570552657
9/23/2020,570552657
9/24/2020,570552657
9/25/2020,571532636
9/26/2020,571532636
9/27/2020,571532636
9/28/2020,572421210
9/29/2020,572421210
9/30/2020,572421210
10/1/2020,573414811
10/2/2020,573414811
10/3/2020,573414811
10/4/2020,574346133
10/5/2020,574346133
10/6/2020,574346133
10/7/2020,575227641
10/8/2020,575227641
10/9/2020,575227641
10/10/2020,576267005
10/11/2020,576267005
10/12/2020,576267005
10/13/2020,577136548
10/14/2020,577136548
10/15/2020,577136548
10/16/2020,578125832
10/17/2020,578125832
10/18/2020,578125832
10/19/2020,578956984
10/20/2020,578956984
10/21/2020,578956984
10/22/2020,579902150
10/23/2020,579902150
10/24/2020,579902150
10/25/2020,580871863
10/26/2020,580871863
10/27/2020,580871863
10/28/2020,581618610
10/29/2020,581618610
10/30/2020,581618610
10/31/2020,582424486
11/1/2020,582424486
11/2/2020,583201079
11/3/2020,583201079
11/4/2020,583201079
11/5/2020,584172804
11/6/2020,584172804
11/7/2020,584172804
11/8/2020,585026483
11/9/2020,585026483
11/10/2020,585026483
11/11/2020,585977687
11/12/2020,585977687
11/13/2020,585977687
11/14/2020,586876471
11/15/2020,586876471
11/16/2020,586876471
11/17/2020,587788639
11/18/2020,587788639
11/19/2020,587788639
11/20/2020,588809079
11/21/2020,588809079
11/22/2020,588809079
11/23/2020,589690344
11/24/2020,589690344
11/25/2020,589690344
11/26/2020,590709538
11/27/2020,590709538
11/28/2020,590709538
11/29/2020,591587779
11/30/2020,591587779
12/1/2020,591587779
12/2/2020,592551402
12/3/2020,592551402
12/4/2020,592551402
12/5/2020,593499022
12/6/2020,593499022
12/7/2020,593499022
12/8/2020,594389579
12/9/2020,594389579
12/10/2020,594389579
12/11/2020,595329667
12/12/2020,595329667
12/13/2020,595329667
12/14/2020,596214244
12/15/2020,596214244
12/16/2020,596214244
12/17/2020,597160565
12/18/2020,597160565
12/19/2020,597160565
12/20/2020,598161238
12/21/2020,598161238
12/22/2020,598161238
12/23/2020,599094619
12/24/2020,599094619
12/25/2020,599094619
12/26/2020,599940609
12/27/2020,599940609
12/28/2020,599940609
12/29/2020,600894553
12/30/2020,600894553
12/31/2020,600894553
1/1/2021,601835959
1/2/2021,601835959
1/3/2021,601835959
1/4/2021,602865747
1/5/2021,602865747
1/6/2021,602865747
1/7/2021,604020433
1/8/2021,604020433
1/9/2021,604020433
1/10/2021,605031340
1/11/2021,605031340
1/12/2021,605031340
1/13/2021,606020714
1/14/2021,606020714
1/15/2021,606020714
1/16/2021,607012869
1/17/2021,607012869
1/18/2021,607012869
1/19/2021,607923111
1/20/2021,607923111
1/21/2021,607923111
1/22/2021,608856456
1/23/2021,608856456
1/24/2021,608856456
1/25/2021,609724325
1/26/2021,609724325
1/27/2021,609724325
1/28/2021,610710114
1/29/2021,610710114
1/30/2021,610710114
1/31/2021,611653129
2/1/2021,611653129
2/2/2021,611653129
2/3/2021,612644488
2/4/2021,612644488
2/5/2021,612644488
2/6/2021,613705044
2/7/2021,613705044
2/8/2021,613705044
2/9/2021,614687413
2/10/2021,614687413
2/11/2021,614687413
2/12/2021,615675745
2/13/2021,615675745
2/14/2021,615675745
2/15/2021,616620556
2/16/2021,616620556
2/17/2021,616620556
2/18/2021,617551258
2/19/2021,617551258
2/20/2021,617551258
2/21/2021,618485717
2/22/2021,618485717
2/23/2021,618485717
2/24/2021,619414646
2/25/2021,619414646
2/26/2021,619414646
2/27/2021,620368643
2/28/2021,620368643
3/1/2021,620368643
3/2/2021,621240675
3/3/2021,621240675
3/4/2021,621240675
3/5/2021,622182529
3/6/2021,622182529
3/7/2021,622182529
3/8/2021,623022802
3/9/2021,623022802
3/10/2021,623022802
3/11/2021,623960306
3/12/2021,623960306
3/13/2021,623960306
3/14/2021,623960306
3/15/2021,624864230
3/16/2021,624864230
3/17/2021,624864230
3/18/2021,625772533
3/19/2021,625772533
3/20/2021,625772533
3/21/2021,626706606
3/22/2021,626706606
3/23/2021,626706606
3/24/2021,627555594
3/25/2021,627555594
3/26/2021,627555594
3/27/2021,628471132
3/28/2021,628471132
3/29/2021,628471132
3/30/2021,629311017
3/31/2021,629311017
4/1/2021,629311017
4/2/2021,630277292
4/3/2021,630277292
4/4/2021,630277292
4/5/2021,631110144
4/6/2021,631110144
4/7/2021,631110144
4/8/2021,632029917
4/9/2021,632029917
4/10/2021,632029917
4/11/2021,632932905
4/12/2021,632932905
4/13/2021,632932905
4/14/2021,633789073
4/15/2021,633789073
4/16/2021,633789073
4/17/2021,634665253
4/18/2021,634665253
4/19/2021,634665253
4/20/2021,635342343
4/21/2021,635342343
